Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),Unnamed: 32
2025-07-08,12:20:02.592,0.0001253982482012,-39.038002014160156,,,,,,2.7304608821868896,,,,,,5.5755391120910645,22.01449966430664,184.6255340576172,-5.78435754776001,199.62423706054688,76.13262939453125,11.105955123901367,-1.0709075927734375,0,10,0,0,2025-07-08T16:20:02.592Z,198.91000366210935,75.5999984741211,-0.7200000286102295,-0.5400000214576721,
2025-07-08,12:20:19.083,0.0001242495054611,-39.05524826049805,,,,,,2.7304608821868896,,,,,,5.5755391120910645,22.01449966430664,184.6255340576172,-5.78435754776001,199.88621520996097,76.11302185058594,11.105609893798828,-1.0712528228759766,0,10,0,0,2025-07-08T16:20:19.083Z,199.16000366210935,75.4000015258789,-0.7200000286102295,-0.7200000286102295,
2025-07-08,12:20:25.265,0.0001234827359439,-39.06780878702799,,,,,,2.7304608821868896,,,,,,5.5755391120910645,22.01449966430664,184.6255340576172,-5.78435754776001,199.97850036621097,76.10604095458984,11.105487823486328,-1.0713748931884766,0,10,0,0,2025-07-08T16:20:25.265Z,199.3800048828125,75.38999938964844,-0.5400000214576721,-0.7200000286102295,
2025-07-08,12:20:33.534,0.0001240638812305,-39.033653259277344,,,,,,2.7304608821868896,,,,,,5.5755391120910645,22.01449966430664,184.6255340576172,-5.78435754776001,200.10142517089844,76.0966796875,11.105324745178224,-1.071537971496582,0,10,0,0,2025-07-08T16:20:33.534Z,199.7400054931641,75.37999725341797,-0.3600000143051147,-0.7200000286102295,
2025-07-08,12:20:39.706,0.0001241278805537,-39.05749766031901,,,,,,2.7304608821868896,,,,,,5.5755391120910645,22.01449966430664,184.6255340576172,-5.78435754776001,200.1935272216797,76.08963012695312,11.105202674865724,-1.071660041809082,0,10,0,0,2025-07-08T16:20:39.706Z,199.9900054931641,75.37000274658203,-0.1800000071525573,-0.7200000286102295,
2025-07-08,12:20:44.895,0.0001237933902302,-39.0640983581543,,,,,,2.7304608821868896,,,,,,5.5755391120910645,22.01449966430664,184.6255340576172,-5.78435754776001,200.27020263671875,76.08373260498047,11.105101585388184,-1.071761131286621,0,10,0,0,2025-07-08T16:20:44.895Z,200.22000122070312,75.37000274658203,0.0,-0.7200000286102295,
2025-07-08,12:20:51.131,0.0001264278835151,-39.01456197102865,,,,,,2.7304608821868896,,,,,,5.5755391120910645,22.01449966430664,184.6255340576172,-5.78435754776001,200.37745666503903,76.07543182373047,11.10495948791504,-1.0719032287597656,0,10,0,0,2025-07-08T16:20:51.131Z,200.52000427246097,75.36000061035156,0.1800000071525573,-0.7200000286102295,
2025-07-08,12:20:56.285,0.0001248003682121,-39.01790237426758,,,,,,2.7304608821868896,,,,,,5.5755391120910645,22.01449966430664,184.6255340576172,-5.78435754776001,200.4539794921875,76.0694808959961,11.104857444763184,-1.072005271911621,0,10,0,0,2025-07-08T16:20:56.285Z,200.77000427246097,75.3499984741211,0.3600000143051147,-0.7200000286102295,
2025-07-08,12:21:01.513,0.0001240246347151,-39.058650970458984,,,,,,2.7304608821868896,,,,,,5.5755391120910645,22.01449966430664,184.6255340576172,-5.78435754776001,200.53045654296875,76.06350708007812,11.104756355285645,-1.0721063613891602,0,10,0,0,2025-07-08T16:21:01.513Z,201.02000427246097,75.3499984741211,0.5400000214576721,-0.7200000286102295,
2025-07-08,12:21:08.810,0.0001236915122717,-39.06703313191732,,,,,,2.7304608821868896,,,,,,5.5755391120910645,22.01449966430664,184.6255340576172,-5.78435754776001,200.6374053955078,76.05510711669922,11.1046142578125,-1.072248458862305,0,10,0,0,2025-07-08T16:21:08.810Z,201.33999633789065,75.33999633789062,0.7200000286102295,-0.7200000286102295,
